SessionID,TreatmentNumber,Table,Period,Subject,ClientNumber,LastClientNumber,Group,Profit,TotalProfit,Participate,LeaveStage,EVAlgorithm,PrefAlgorithm,AlgorithmChoice,ProlificID,Captcha5,Consent,BotCheck2,BotCheck1,BotCheck1x,BotCheck1y,Delegate,Option,StartTimeOfExperiment,TimeOKWelcomeOK,TimeOKCaptcha1OK,TimeOKOutOK,TimeContinueOverview1OK,TimeConfirmOverview2OK,TimeOKOut2OK,BotCheck1attempt,BotWarning,TimeOKBotCheck2OK,TimeOKOut3OK,TimeContinueInstructionsPart1aOK,TimeContinueInstructionsPart1bOK,TimeContinueInstructionsPart1cOK,CompQ205,CompQ10,CompQ3,auxPage,TimeNextComprehensionQsOK,TimeBackComprehensionQsOK,TimeContinueComprehensionQsOK,Part1CQsPassedOnAttempt,CompQ3a,CompQ205a,CompQ10a,TimeOKComprehensionQsReplayOK,TimeNextComprehensionQsReplayOK,TimeBackComprehensionQsReplayOK,Screen,Warning,i,OptionsetID,OrderNumber,Up,Confident,TimeOKPart1OK,TimeNextPart1OK,ConfidentPart1,SatisfiedPart1,TimeOKInstructionsPart2aOK,TimeContinueInstructionsPart2bOK,TimeContinueInstructionsPart2cOK,TimeContinueInstructionsPart2dOK,CompQ1,CompQ2,CompQ1b,CompQ0,TimeNextComprehensionQsP2OK,TimeBackComprehensionQsP2OK,TimeContinueComprehensionQsP2OK,Part2CQsPassedOnAttempt,CompQ1a,CompQ2a,CompQ1ba,CompQ0a,TimeNextComprehensionQsP2ReplayOK,TimeBackComprehensionQsP2ReplayOK,TimeContinueComprehensionQsP2ReplayOK,TimeContinueIntroPart2OK,NthDecision,TimedOutDelegationChoice,TimedOutOptionChoice,SatisfactionRating,l,aux_switch1,DelegateA[1],DelegateA[2],DelegateA[3],DelegateA[4],DelegateA[5],DelegateA[6],DelegateA[7],DelegateA[8],TimedOutOptionChoiceA[1],TimedOutOptionChoiceA[2],TimedOutOptionChoiceA[3],TimedOutOptionChoiceA[4],TimedOutOptionChoiceA[5],TimedOutOptionChoiceA[6],TimedOutOptionChoiceA[7],TimedOutOptionChoiceA[8],OptionsetIDA[1],OptionsetIDA[2],OptionsetIDA[3],OptionsetIDA[4],OptionsetIDA[5],OptionsetIDA[6],OptionsetIDA[7],OptionsetIDA[8],OptionA[1],OptionA[2],OptionA[3],OptionA[4],OptionA[5],OptionA[6],OptionA[7],OptionA[8],TimedOutOptionChocie,auxSwitch,TimeContinuePart2OK,TimeOKPart2OK,DelegateHyp10,TimeNextHypothetic10OK,ProbOfBadComputerChoices,ProbOfAbsurdComputerChoices,ComputerRiskTaking,TimeNextReasonsForHypDelegationChoiceOK,DontTrust,BetterJob,HowExactly,MoreInfo,Responsibility4Choice,Responsibility4Outcome,DislikeRelyingOn,Reactance2Analysis,PerformanceCuriosity,Tedious,Other,OtherText,TimeNextReasonsForHypDelegationChoice2OK,RiskTaking,FinMarketExperience,FinanciallyResponsible,AIXperience,TimeNextQaire1OK,Female,Age,Education,HHIncome,TimeNextQaire2OK,Reliable,AIUsageInStudy,TimeNextQaire3OK,AIWasUsed4,TimeNextQaire3aOK,Manx,TimeNextQaire4FALSEOK,RandomPeriod,RelevantPayoff,Feedback,TimeProceedTHANKYOUOK,TotalSecondsInExperiment
260206_1528,179,subjects,1,1,89,0,1,0,0,1,0,1,0,0,669aa678bee50f1a83b7d2a7,5,1,2,-1,50.379746835443,0.00362318840579712,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,5,3,2,99999,0,99999,-99,4,205,5,99999,99999,0,0,-99,9,0,1,1,6,99999,99999,-99,2,99999,99999,99999,99999,0,1,8,5,99999,0,99999,0,1,2,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,-1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,6,7,5,2,3,1,8,-1,5,4,5,2,4,6,4,1,-99,99999,99999,0,99999,5,7,6,99999,0,0,0,0,1,0,0,0,0,0,0,,99999,5,6,6,4,99999,0,41,2,55,99999,3,0,99999,,0,,0,5,205,,99999,0
260206_1528,181,subjects,1,1,90,0,1,0,0,1,0,0,1,0,5d440b524d4b4a001679bdf5,5,1,2,-1,49.5238095238095,0.0147058823529411,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,8,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,2,4,3,6,5,8,7,6,7,3,2,-1,8,4,4,1,0,99999,99999,1,99999,2,1,5,99999,0,0,0,0,0,0,0,0,1,0,0,,99999,6,5,5,3,99999,1,45,5,105,99999,7,0,99999,,0,,0,5,-99,no,99999,0
260206_1528,183,subjects,1,1,91,0,1,0,0,1,0,1,0,0,5edbd2c61d9e420b6b420343,5,1,2,-1,51.6933715145891,-0.0160643795886672,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,6,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,3,8,4,2,1,5,7,6,7,6,4,2,1,8,4,6,1,-99,99999,99999,0,99999,8,0,9,99999,0,0,0,0,1,0,0,0,1,0,0,,99999,6,8,8,7,99999,1,43,4,105,99999,7,0,99999,,0,,0,1,0,,99999,0
260206_1528,185,subjects,1,1,92,0,1,0,0,1,0,1,0,0,6978c27699b03621e7f724f6,5,1,2,-1,52.6785714285714,0.030666748046875,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,6,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,2,7,5,8,6,4,3,2,5,4,8,4,5,8,1,0,99999,99999,1,99999,3,0,9,99999,1,1,0,0,0,0,0,0,0,0,1,The table flashed off to quickly for me to make a proper decision,99999,4,0,0,8,99999,1,26,5,45,99999,7,0,99999,,0,,0,4,0,,99999,0
260206_1528,187,subjects,1,1,93,0,1,0,0,1,0,1,0,0,69790f77a4b7b95f1f7a0929,5,1,2,-1,49.3151939655172,-0.0233347039473684,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,5,3,2,99999,0,99999,2,3,205,10,99999,99999,0,0,-99,9,0,1,1,4,99999,99999,-99,4,99999,99999,99999,99999,0,1,8,0,99999,0,99999,0,1,0,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,7,8,4,3,5,6,3,5,4,2,8,2,8,6,1,-99,99999,99999,1,99999,5,0,8,99999,0,0,0,0,0,1,0,0,1,0,0,,99999,3,0,5,7,99999,1,19,2,25,99999,7,0,99999,,0,,0,2,670,,99999,0
260206_1528,189,subjects,1,1,94,0,1,0,0,1,0,1,0,0,663a28078139647b4663d09f,5,1,2,-1,52.0203744493392,-0.00273224043715847,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,9,99999,99999,-99,9,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,3,8,4,7,6,2,8,5,2,4,8,4,6,7,1,-99,99999,99999,0,99999,5,1,8,99999,0,0,0,0,1,0,0,0,1,0,0,,99999,1,1,5,2,99999,1,33,5,65,99999,7,0,99999,,0,,0,1,235,,99999,0
260206_1528,191,subjects,1,1,95,0,1,0,0,1,0,0,1,0,5bd2034025db7b000178ad8a,5,1,2,-1,51.2571417839973,-0.00579701299252716,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,9,99999,99999,-99,8,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,8,7,3,2,4,6,5,2,2,6,3,7,5,1,-99,99999,99999,0,99999,1,0,2,99999,0,0,0,0,1,0,0,0,0,0,1,It's more fun to choose it myself,99999,1,0,1,3,99999,0,67,3,25,99999,7,0,99999,,0,,0,2,235,"It was dun, thank you. There was an error in the explanation of Part 2. You mention that 50points equals £1.00. I thought that that was a mistake.",99999,0
260206_1528,193,subjects,1,1,96,0,1,0,0,1,0,0,1,0,5c4dae9a889752000156b1db,5,1,2,-1,49.518213090195,0.0217423872514204,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,7,99999,99999,-99,8,99999,99999,99999,99999,1,2,8,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,4,3,7,2,5,6,8,6,4,5,4,4,1,5,4,1,-99,99999,99999,1,99999,6,1,7,99999,0,1,0,0,0,0,0,0,1,1,0,,99999,5,2,10,0,99999,1,60,4,-1,99999,7,0,99999,,0,,0,1,225,,99999,0
260206_1528,195,subjects,1,1,97,0,1,0,0,1,0,1,0,0,5da09f733c3367001a72dec6,5,1,2,-1,52.4971118299445,-0.0091809315286624,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,2,99999,99999,-99,8,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,7,8,2,4,5,1,3,5,6,6,5,6,8,2,8,1,-99,99999,99999,0,99999,8,5,9,99999,1,0,0,0,0,0,0,0,0,0,0,,99999,1,7,7,5,99999,1,24,5,105,99999,7,0,99999,,0,,0,4,0,,99999,0
260206_1528,197,subjects,1,1,98,0,1,0,0,1,0,0,1,0,66bf4ec121654a498f9308ad,5,1,2,-1,49.2607759085808,-0.0144927536231884,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,6,99999,99999,-99,8,99999,99999,99999,99999,1,2,8,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,7,6,4,5,2,7,4,3,3,5,5,5,3,1,-99,99999,99999,0,99999,4,2,2,99999,0,1,1,0,1,0,0,0,1,0,0,,99999,6,1,7,2,99999,1,30,4,45,99999,7,0,99999,,0,,0,6,0,,99999,0
260206_1528,199,subjects,1,1,99,0,1,0,0,1,0,0,1,0,5eda19fa68ef200309777c96,7,-1,-1,-1,-1,-1,-1,-1,0,99999,99999,54,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,0,-99,-99,-99,0,0,0,1,-99,9,4,0,0,0,0,0,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,1,1,1,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,,0,,0,5,-99,,0,0
260206_1528,199,subjects,1,1,99,0,1,0,0,1,1,0,1,0,5eda19fa68ef200309777c96,7,-1,-1,-1,-1,-1,-1,-1,0,99999,99999,54,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,0,-99,-99,-99,0,0,0,1,-99,9,4,0,0,0,0,0,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,1,1,1,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,,0,,0,1,-99,,0,0
260206_1528,201,subjects,1,1,100,0,1,0,0,1,0,0,1,0,5650c6709076880012ea78b8,5,1,2,-1,49.2253521126761,-0.00719424460431656,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,8,99999,99999,-99,8,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,8,1,3,2,6,5,2,1,2,6,3,7,7,1,-99,99999,99999,0,99999,6,1,9,99999,1,1,0,1,0,0,0,0,1,0,0,,99999,4,1,2,7,99999,1,41,4,-1,99999,7,0,99999,,0,,0,6,0,,99999,0
260206_1528,203,subjects,1,1,101,0,1,0,0,1,0,1,0,0,65319856c26aa4496e7c1582,5,1,2,-1,51.3533834586466,0.00840336134453779,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,20,4,2,99999,0,99999,-99,4,205,10,99999,99999,0,0,-99,9,0,2,1,8,99999,99999,-99,9,99999,99999,99999,99999,1,1,8,0,99999,0,99999,0,1,1,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,8,3,4,6,1,7,5,5,4,3,3,5,6,4,1,1,-99,99999,99999,0,99999,5,5,6,99999,1,0,0,0,1,0,1,0,0,0,0,,99999,2,2,7,1,99999,0,65,2,35,99999,6,0,99999,,0,,0,2,390,,99999,0
260206_1528,205,subjects,1,1,102,0,1,0,0,1,0,1,0,0,67d4773442ee746bb00b2542,5,1,2,-1,52.5220102163462,-0.0188432776409647,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,7,99999,99999,-99,9,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,7,5,1,8,6,2,4,3,4,4,5,4,5,2,8,2,1,0,99999,99999,1,99999,5,1,8,99999,0,1,0,1,0,0,0,0,0,0,0,,99999,8,7,4,10,99999,1,47,5,45,99999,7,0,99999,,0,,0,6,235,,99999,0
260206_1528,207,subjects,1,1,103,0,1,0,0,1,0,0,1,0,5f25e860dd98342ce97e7403,5,1,2,-1,51.4989466292135,0.00523603723404253,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,5,3,2,99999,0,99999,-99,1,205,5,99999,99999,0,0,-99,9,0,2,1,7,99999,99999,-99,7,99999,99999,99999,99999,0,1,1,0,99999,0,99999,0,0,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,4,1,3,5,8,4,5,7,6,4,7,2,6,1,-99,99999,99999,0,99999,6,2,3,99999,1,1,1,0,1,0,0,0,0,0,0,,99999,6,4,10,7,99999,1,31,4,105,99999,7,0,99999,,0,,0,4,0,It was easy to understand and complete - thank you,99999,0
260206_1528,209,subjects,1,1,104,0,1,0,0,1,0,1,0,0,5adc587be0feeb0001ca9d0a,5,1,2,-1,50.2011021205357,-0.0130438320878623,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,8,99999,99999,-99,6,99999,99999,99999,99999,1,1,1,0,99999,0,99999,0,1,2,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,0,1,-1,0,0,0,0,0,0,0,0,2,4,5,7,3,1,8,6,5,8,8,4,2,8,4,-1,1,-99,99999,99999,1,99999,5,2,7,99999,0,1,0,0,0,0,0,0,0,0,0,,99999,2,5,9,10,99999,1,40,4,25,99999,7,0,99999,,0,,0,5,0,,99999,0
260206_1528,211,subjects,1,1,105,0,1,0,0,1,0,0,1,0,66fd3f6c93c24ecc119be354,5,1,2,-1,52.3157894736842,-0.00961538461538464,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,1,9,99999,99999,-99,10,99999,99999,99999,99999,1,1,1,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,3,8,4,5,6,2,3,4,7,1,2,8,5,1,1,-99,99999,99999,0,99999,5,1,10,99999,0,1,0,0,1,0,0,0,1,0,0,,99999,6,1,1,5,99999,0,39,3,105,99999,7,0,99999,,0,,0,4,390,Thanks I enjoyed this study.,99999,0
260206_1528,213,subjects,1,1,106,0,1,0,0,1,0,0,1,0,5a9bcd3f1eda410001366c55,5,1,2,-1,49.9564651656937,0.00564088683197461,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,7,99999,99999,-99,6,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,6,8,2,5,7,4,3,1,5,6,7,8,4,5,3,6,1,-99,99999,99999,0,99999,8,4,7,99999,0,1,1,0,0,0,0,0,0,0,0,,99999,7,6,8,9,99999,1,30,4,105,99999,7,0,99999,,0,,0,2,0,none,99999,0
260206_1528,215,subjects,1,1,107,0,1,0,0,1,0,0,1,0,60d075b6af3d46debaf3cfd8,5,1,2,-1,51.4205545774648,-0.00870028409090912,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,6,99999,99999,-99,7,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,6,8,5,1,2,4,2,4,5,3,8,7,1,5,1,-99,99999,99999,0,99999,2,0,1,99999,0,0,0,0,1,0,0,0,1,0,0,,99999,3,1,0,0,99999,1,23,5,45,99999,7,0,99999,,0,,0,8,0,,99999,0
260206_1528,217,subjects,1,1,108,0,1,0,0,1,0,1,0,0,61377f1af63764011235d8a0,5,1,2,-1,52.8384647578984,0.0119999186197917,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,9,99999,99999,-99,8,99999,99999,99999,99999,1,1,8,0,99999,0,99999,0,1,2,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,6,2,8,1,7,4,5,-1,1,2,6,6,4,8,8,1,-99,99999,99999,1,99999,5,1,7,99999,0,0,0,0,0,0,0,0,1,1,0,,99999,6,3,2,0,99999,0,64,6,35,99999,6,0,99999,,0,,0,6,220,,99999,0
260206_1528,219,subjects,1,1,109,0,1,0,0,1,0,0,1,0,66d339846ddb5871646d198c,5,1,2,-1,51.7835197029533,0.000719468370615983,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,6,99999,99999,-99,8,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,7,2,8,3,5,6,4,5,4,7,4,7,5,6,1,-99,99999,99999,0,99999,5,0,8,99999,1,1,1,0,0,0,0,0,1,0,0,,99999,1,1,10,6,99999,0,57,2,15,99999,6,0,99999,,0,,0,2,205,,99999,0
260206_1528,221,subjects,1,1,110,0,1,0,0,1,0,1,0,0,6658c6c0577a9b481240fa30,5,1,2,-1,51.1023622047244,-0.00604838709677419,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,1,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,9,99999,99999,-99,9,99999,99999,99999,99999,1,2,1,0,99999,0,99999,1,-99,-99,-99,-99,0,0,0,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,7,8,2,4,6,1,5,2,4,4,5,8,5,3,8,1,0,99999,99999,1,99999,0,0,8,99999,0,1,0,0,0,0,0,0,0,0,1,I didn't have enough time to properly assess each of the options myself,99999,6,3,7,5,99999,0,31,5,55,99999,7,0,99999,,0,,0,4,0,,99999,0
260206_1528,225,subjects,1,1,112,0,1,0,0,1,0,0,1,0,606c7412f636c4ffa572d333,5,1,2,-1,49.4008582746479,-0.00764860139860141,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,20,4,2,99999,0,99999,-99,2,205,10,99999,99999,0,0,-99,9,0,2,0,6,99999,99999,-99,8,99999,99999,99999,99999,0,1,8,5,99999,0,99999,0,1,1,8,10,99999,0,99999,99999,9,1,0,-99,18,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,8,7,5,3,2,5,6,2,1,4,5,2,6,1,-99,99999,99999,0,99999,10,10,7,99999,1,1,0,1,1,0,1,0,0,0,0,,99999,6,6,6,4,99999,0,22,4,5,99999,5,1,99999,"I didnt use it, accidental click",99999,,0,4,0,,99999,0
260206_1528,227,subjects,1,1,113,0,1,0,0,1,0,0,1,0,60fb51c7493e3f8a4c82833b,5,1,2,-1,50.7399722572743,-0.026054669143562,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,3,99999,99999,-99,5,99999,99999,99999,99999,1,2,8,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,5,4,3,6,8,2,7,1,4,8,2,4,8,5,5,3,1,0,99999,99999,1,99999,3,2,7,99999,0,1,0,0,0,0,0,0,1,1,0,,99999,7,2,0,4,99999,0,22,4,-1,99999,6,0,99999,,0,,0,1,0,,99999,0
260206_1528,229,subjects,1,1,114,0,1,0,0,1,0,0,1,0,60673bc6496cefa66a61e737,5,1,2,-1,50.2574823943662,0.0114483173076924,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,4,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,5,99999,99999,-99,5,99999,99999,99999,99999,1,2,8,0,99999,0,99999,2,1,2,1,0,99999,99999,99999,99999,9,1,0,-99,18,-99,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4,8,5,7,3,1,6,2,4,4,8,4,7,2,5,5,1,-99,99999,99999,0,99999,8,1,2,99999,1,1,0,0,0,0,0,0,0,0,0,,99999,7,7,9,9,99999,0,35,4,45,99999,7,0,99999,,0,,0,8,0,,99999,0
260206_1528,231,subjects,1,1,115,0,1,0,0,1,0,1,0,0,6887a12b580572a4cf063538,5,1,2,-1,49.7830107717803,0.00282874474158656,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,1,5,99999,99999,-99,6,99999,99999,99999,99999,1,2,8,0,99999,0,99999,2,1,2,1,0,99999,0,99999,99999,9,1,0,-99,18,-99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,8,1,2,7,5,5,8,6,2,5,3,6,1,1,-99,99999,99999,0,99999,8,2,2,99999,0,1,0,1,1,0,0,0,0,0,0,,99999,1,4,0,10,99999,1,36,5,105,99999,7,0,99999,,0,,0,2,0,,99999,0
260206_1528,233,subjects,1,1,116,0,1,0,0,1,0,1,0,0,614873a43b76bea1f97ee78f,5,1,2,-1,50.4563492063492,-0.00245105519014244,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,2,0,10,99999,99999,-99,10,99999,99999,99999,99999,1,2,8,0,99999,0,99999,0,1,1,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,8,7,4,2,3,5,1,5,2,4,2,5,2,2,5,1,-99,99999,99999,0,99999,6,1,10,99999,0,1,1,1,1,0,0,0,1,0,0,,99999,10,3,9,8,99999,1,51,5,35,99999,1,0,99999,,0,,0,6,625,,99999,0
260206_1528,235,subjects,1,1,117,0,1,0,0,1,0,0,1,0,652942ba7a6bc3c9f6aa792d,5,1,2,-1,50.034774989298,-0.0191720278208493,-1,-1,0,99999,99999,0,99999,99999,0,1,0,99999,0,99999,99999,99999,205,10,3,2,99999,0,99999,1,-99,-99,-99,0,0,0,0,-99,9,0,1,0,9,99999,99999,-99,8,99999,99999,99999,99999,1,2,8,0,99999,0,99999,0,1,1,8,0,99999,0,99999,99999,9,1,0,-99,18,-99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,6,4,8,5,3,2,3,6,6,2,4,8,7,4,1,-99,99999,99999,0,99999,0,0,2,99999,1,1,0,0,0,0,0,0,0,0,0,,99999,6,4,10,8,99999,1,40,6,55,99999,7,0,99999,,0,,0,1,0,,99999,0
260206_1528,237,subjects,1,1,118,0,1,0,0,1,0,1,0,0,5e31a3142c324c17ab9061d5,7,-1,-1,-1,-1,-1,-1,-1,0,99999,99999,47,0,0,0,0,0,0,0,0,0,0,-99,-99,-99,1,0,0,0,0,-99,-99,-99,0,0,0,1,-99,9,3,0,0,0,0,0,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,-99,-99,-99,-99,0,0,0,0,1,1,1,-99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,,0,,0,5,-99,,0,0
